Euro|NER|-2
Asia|NER|-2
Afric|NER|-2
Australi|NER|-2
Atlanti|NER|-2
Pacifi|NER|-2
Afghanistan|NER|1
Åland Islands|NER|1
Albania|NER|1
Algeria|NER|1
American Samoa|NER|1
Andorra|NER|1
Angola|NER|1
Anguilla|NER|1
Antarctica|NER|1
Antigua;and;Barbuda|NER|1
Barbuda|NER|1
Antigua|NER|1
Argentina|NER|1
Armenia|NER|1
Aruba|NER|1
Australia|NER|1
Austria|NER|1
Azerbaijan|NER|1
Bahamas|NER|1
Bahrain|NER|1
Bangladesh|NER|1
Barbados|NER|1
Belarus|NER|1
Belgium|NER|1
Belize|NER|1
Benin|NER|1
Bermuda|NER|1
Bhutan|NER|1
Bolivia|NER|1
Bonaire|NER|1
Bosnia;and;Herzegovina|NER|1
Bosnia|NER|1
Herzegovina|NER|1
Botswana|NER|1
Bouvet Island|NER|1
Brazil|NER|1
British;Indian;Ocean;Territory|NER|1
Brunei;Darussalam|NER|1
Darussalam|NER|1
Brunei|NER|1
Bulgaria|NER|1
Burkina Faso|NER|1
Burundi|NER|1
Cambodia|NER|1
Cameroon|NER|1
Canada|NER|1
Cape;Verde|NER|1
Cayman;Islands|NER|1
Cayman|NER|1
Central;African;Republic|NER|1
Chad|NER|1
Chile|NER|1
China|NER|1
Christmas;Island|NER|1
Cocos;Islands|NER|1
Cocos|NER|1
Keeling|NER|1
Colombia|NER|1
Comoros|NER|1
Congo|NER|1
Congo|NER|1
Cook;Islands|NER|1
Costa;Rica|NER|1
Côte;d'Ivoire|NER|1
Croatia|NER|1
Cuba|NER|1
Curaçao|NER|1
Cyprus|NER|1
Czech;Republic|NER|1
Denmark|NER|1
Djibouti|NER|1
Dominica|NER|1
Dominican;Republic|NER|1
Ecuador|NER|1
Egypt|NER|1
El;Salvador|NER|1
Equatorial;Guinea|NER|1
Eritrea|NER|1
Estonia|NER|1
Ethiopia|NER|1
Falkland;Islands|NER|1
Falkland|NER|1
Malvinas|NER|1
Faroe;Islands|NER|1
Fiji|NER|1
Finland|NER|1
France|NER|1
French;Guiana|NER|1
Guiana|NER|1
French;Polynesia|NER|1
Polynesia|NER|1
French;Southern;Territories|NER|1
Gabon|NER|1
Gambia|NER|1
Georgia|NER|1
Germany|NER|1
Ghana|NER|1
Gibraltar|NER|1
Greece|NER|1
Greenland|NER|1
Grenada|NER|1
Guadeloupe|NER|1
Guam|NER|1
Guatemala|NER|1
Guernsey|NER|1
Guinea|NER|1
Guinea-Bissau|NER|1
Guyana|NER|1
Haiti|NER|1
Heard;Island|NER|1
McDonald;Islands|NER|1
Holy;See|NER|1
Vatican|NER|1
Honduras|NER|1
Hong;Kong|NER|1
Hungary|NER|1
Iceland|NER|1
India|NER|1
Indonesia|NER|1
Iran|NER|1
Iraq|NER|1
Ireland|NER|1
Isle;of;Man|NER|1
Israel|NER|1
Italy|NER|1
Jamaica|NER|1
Japan|NER|1
Jersey|NER|1
Jordan|NER|1
Kazakhstan|NER|1
Kenya|NER|1
Kiribati|NER|1
Korea|NER|1
Kuwait|NER|1
Kyrgyzstan|NER|1
Lao|NER|1
Latvia|NER|1
Lebanon|NER|1
Lesotho|NER|1
Liberia|NER|1
Libya|NER|1
Liechtenstein|NER|1
Lithuania|NER|1
Luxembourg|NER|1
Macao|NER|1
Macedonia|NER|1
Madagascar|NER|1
Malawi|NER|1
Malaysia|NER|1
Maldives|NER|1
Mali|NER|1
Malta|NER|1
Marshall;Islands|NER|1
Martinique|NER|1
Mauritania|NER|1
Mauritius|NER|1
Mayotte|NER|1
Mexico|NER|1
Micronesia|NER|1
Moldova|NER|1
Monaco|NER|1
Mongolia|NER|1
Montenegro|NER|1
Montserrat|NER|1
Morocco|NER|1
Mozambique|NER|1
Myanmar|NER|1
Namibia|NER|1
Nauru|NER|1
Nepal|NER|1
Netherlands|NER|1
Holand|NER|1
New;Caledonia|NER|1
New;Zealand|NER|1
Nicaragua|NER|1
Niger|NER|1
Nigeria|NER|1
Niue|NER|1
Norfolk|NER|1
Marianas|NER|1
Mariana|NER|1
Norway|NER|1
Oman|NER|1
Pakistan|NER|1
Palau|NER|1
Palestine|NER|1
Panama|NER|1
Papua;New;Guinea|NER|1
Papua;|NER|1
New;Guinea|NER|1
Paraguay|NER|1
Peru|NER|1
Philippines|NER|1
Pitcairn|NER|1
Poland|NER|1
Portugal|NER|1
Puerto;Rico|NER|1
Qatar|NER|1
Réunion|NER|1
Romania|NER|1
Russian;Federation|NER|1
Russia|NER|1
Rwanda|NER|1
Saint;Barthélemy|NER|1
Saint;Helena|NER|1
Ascension|NER|1
Tristan;da;Cunha|NER|1
Saint;Kitts;and;Nevis|NER|1
Saint;Kitts|NER|1
Nevis|NER|1
Saint;Lucia|NER|1
Saint;Martin|NER|1
Saint;Pierre;and;Miquelon|NER|1
Miquelon|NER|1
Saint;Pierre|NER|1
Saint;Vincent|NER|1
Grenadines|NER|1
Samoa|NER|1
San;Marino|NER|1
Sao;Tome|NER|1
Saudi;Arabia|NER|1
Arabia|NER|1
Senegal|NER|1
Serbia|NER|1
Seychelles|NER|1
Sierra;Leone|NER|1
Singapore|NER|1
Sint;Maarten|NER|1
Slovakia|NER|1
Slovenia|NER|1
Solomon;Islands|NER|1
Solomon|NER|1
Somalia|NER|1
South;Africa|NER|1
Georgia|NER|1
Sudan|NER|1
Spain|NER|1
Sri;Lanka|NER|1
Sudan|NER|1
Suriname|NER|1
Svalbard|NER|1
Jan;Mayen|NER|1
Swaziland|NER|1
Sweden|NER|1
Switzerland|NER|1
Syria|NER|1
Taiwan|NER|1
Tajikistan|NER|1
Tanzania|NER|1
Thailand|NER|1
Timor-Leste|NER|1
Timor;Leste|NER|1
Togo|NER|1
Tokelau|NER|1
Tonga|NER|1
Trinidad;and;Tobago|NER|1
Trinidad;Tobago|NER|1
Trinidad|NER|1
Tobago|NER|1
Tunisia|NER|1
Turkey|NER|1
Turkmenistan|NER|1
Turks|NER|1
Caicos|NER|1
Tuvalu|NER|1
Uganda|NER|1
Ukraine|NER|1
United;Arab;Emirates|NER|1
United;Kingdom|NER|1
UK|NER|1
GB|NER|1
United;States|NER|1
US|NER|1
USA|NER|1
America|NER|1
Uruguay|NER|1
Uzbekistan|NER|1
Vanuatu|NER|1
Venezuela|NER|1
Viet;Nam|NER|1
Vietnam|NER|1
Virgin;Islands|NER|1
Wallis;and;Futuna|NER|1
Wallis;Futuna|NER|1
Futuna|NER|1
Wallis|NER|1
Sahara|NER|1
Yemen|NER|1
Zambia|NER|1
Zimbabwe|NER|1
BEIJING|NER|1
PEKING|NER|1
Mumbai|NER|1
Bombay|NER|1
MOSKVA|NER|1
SEOUL|NER|1
Delhi|NER|1
JAKARTA|NER|1
LIMA|NER|1
Karachi|NER|1
TOKYO|NER|1
MEXICO;CIUDAD;DE|NER|1
CIUDAD;DE;MEXICO|NER|1
New;York;NY|NER|1
NY|NER|1
CAIRO|NER|1
HONG;KONG|NER|1
Rio;de;Janeiro|NER|1
SANTIAGO|NER|1
SINGAPORE|NER|1
Lahore|NER|1
St.;Petersburg|NER|1
Petersburg|NER|1
Kolkata|NER|1
Calcutta|NER|1
Aleppo|NER|1
Alexandria|NER|1
Chennai|NER|1
Madras|NER|1
Bangalore|NER|1
RIYADH|NER|1
Sydney|NER|1
Melbourne|NER|1
Los;Angeles|NER|1
Yokohama|NER|1
Hyderabad|NER|1
Ahmedabad|NER|1
BERLIN|NER|1
Busan;Pusan|NER|1
Pusan|NER|1
KABUL|NER|1
MADRID|NER|1
NAIROBI|NER|1
Giza|NER|1
Casablanca|NER|1
Dar-el-Beida|NER|1
Dar;el;Beida|NER|1
Jiddah|NER|1
KIEV|NER|1
ROMA|NER|1
Surabaya|NER|1
Quezon;City|NER|1
Quezon|NER|1
Chicago;IL|NER|1
Chicago|NER|1
Incheon|NER|1
Salvador|NER|1
Osaka|NER|1
ADDIS;ABABA|NER|1
PYONGYANG|NER|1
Kanpur|NER|1
Pune|NER|1
Damasus|NER|1
BRASILIA|NER|1
Surat|NER|1
Daegu;Taegu|NER|1
Bandung|NER|1
Jaipur|NER|1
Guayaquil|NER|1
Nagoya|NER|1
AMMAN|NER|1
PARIS|NER|1
Lucknow|NER|1
TASHKENT|NER|1
LA;HABANA|NER|1
CARACAS|NER|1
Houston;TX|NER|1
Houston|NER|1
Medan|NER|1
BAKU|NER|1
Kalyoubia|NER|1
Nagpur|NER|1
Faisalabad;Lyallpur|NER|1
Lyallpur|NER|1
Faisalabad|NER|1
Brisbane|NER|1
SANAA|NER|1
SANA'A|NER|1
SANA;A|NER|1
BUCURESTI|NER|1
Sapporo|NER|1
Douala|NER|1
MINSK|NER|1
YAOUNDE|NER|1
Hamburg|NER|1
Tangerang|NER|1
Manaus|NER|1
Curitiba|NER|1
BUDAPEST|NER|1
WIEN|NER|1
WARSZAWA|NER|1
DAMASCUS|NER|1
Perth|NER|1
Homs|NER|1
Ecatepec;de;Morelos|NER|1
MANILA|NER|1
KUALA;LUMPUR|NER|1
Santa;Cruz|NER|1
Barcelona|NER|1
QUITO|NER|1
PHNOM;PENH|NER|1
ALGIERS|NER|1
EL;DJAZAIR|NER|1
Semarang|NER|1
Kobe|NER|1
Recife|NER|1
KAMPALA|NER|1
Philadelphia|NER|1
Philadelphia;PA|NER|1
Daejeon|NER|1
Taejon|NER|1
HARARE|NER|1
Hama|NER|1
Auckland|NER|1
Dakahlia|NER|1
Guadalajara|NER|1
Caloocan|NER|1
Kalookan|NER|1
Afyon|NER|1
Novosibirsk|NER|1
OUAGADOUGOU|NER|1
Indore|NER|1
Kyoto|NER|1
Fukuoka|NER|1
Palembang|NER|1
Gwangju;Kwangchu|NER|1
Kwangchu|NER|1
Davao|NER|1
Phoenix|NER|1
Phoenix;AZ|NER|1
Bhopal|NER|1
Zaragoza|NER|1
Puebla;de;Zaragoza|NER|1
Belo;Horizonte|NER|1
Kawasaki|NER|1
Kharkov|NER|1
Rawalpindi|NER|1
Porto;Alegre|NER|1
Ludhiana|NER|1
Al;Hasakeh|NER|1
Al-Hasakeh|NER|1
München|NER|1
Idleb|NER|1
Patna|NER|1
Ekaterinburg|NER|1
Almaty|NER|1
BEOGRAD|NER|1
BELGRADE|NER|1
Sharkia|NER|1
Maracaibo|NER|1
Makasar|NER|1
Ujung;Pandang|NER|1
MONTEVIDEO|NER|1
Milano|NER|1
San;Antonio;TX|NER|1
San;Antonio|NER|1
Juárez|NER|1
San;Diego|NER|1
San;Diego;CA|NER|1
Vadodara|NER|1
Tijuana|NER|1
Goiânia|NER|1
Helwan|NER|1
Makkah|NER|1
Gharbia|NER|1
Agra|NER|1
Thane|NER|1
Nizhny;Novgorod|NER|1
PRAHA|NER|1
León;de;los;Aldama|NER|1
Saitama|NER|1
MOGADISHU|NER|1
SOFIA|NER|1
Adelaide|NER|1
Dallas|NER|1
Dallas;TX|NER|1
Multan|NER|1
Kalyan|NER|1
Hiroshima|NER|1
TBILISI|NER|1
Samara;Samarskaya|NER|1
Hyderabad|NER|1
Omsk|NER|1
Kazan|NER|1
Zapopan|NER|1
Chelyabinsk|NER|1
Monterrey|NER|1
Gujranwala|NER|1
Bat;Dambang|NER|1
SANTO;DOMINGO|NER|1
Deir;El-Zor|NER|1
Netzahualcóyotl|NER|1
Ulsan|NER|1
Rostov-na-Donu|NER|1
Rostov;na;Donu|NER|1
Rostov|NER|1
Varanasi|NER|1
CONAKRY|NER|1
Fès|NER|1
Dubai|NER|1
Nashik|NER|1
Ufa|NER|1
Meerut|NER|1
YEREVAN|NER|1
LUSAKA|NER|1
DAKAR|NER|1
Faridabad|NER|1
Sendai|NER|1
Marrakech|NER|1
CUIDAD;DE;GUATEMALA|NER|1
GUATEMALA|NER|1
Volgograd|NER|1
Köln|NER|1
ANTANANARIV|NER|1
Pimpri;Chinchwad|NER|1
Haora;Howrah|NER|1
KATHMANDU|NER|1
Barquisimeto|NER|1
Seam;Reab|NER|1
Perm|NER|1
Assyût|NER|1
PORT-AU-PRINCE|NER|1
PORT;AU;PRINCE|NER|1
Odessa|NER|1
Dnepropetrovsk|NER|1
Krasnoyarsk|NER|1
CAPE;TOWN|NER|1
Behera|NER|1
Voronezh|NER|1
Visakhapatnam|NER|1
Peshawar|NER|1
Kitakyushu|NER|1
Allahabad|NER|1
Ghaziabad|NER|1
Rajkot|NER|1
Amritsar|NER|1
MAPUTO|NER|1
Santo;Domingo|NER|1
Santo;Domingo;Este|NER|1
Chiba|NER|1
Sao;Luís|NER|1
Napoli|NER|1
El;Alto|NER|1
Campinas|NER|1
Lattakia|NER|1
Bogor|NER|1
Salé|NER|1
Donetsk|NER|1
San;Jose;CA|NER|1
FREETOWN|NER|1
Batam|NER|1
Pikine|NER|1
Jabalpur|NER|1
Maceió|NER|1
Coimbatore|NER|1
Dra'a|NER|1
Dra;a|NER|1
Madurai|NER|1
Al-Madinah|NER|1
Al;Madinah|NER|1
Valencia|NER|1
Mombasa|NER|1
Torino|NER|1
Soweto|NER|1
Srinagar|NER|1
Pakanbaru|NER|1
PANAMA;DE;PANAMA|NER|1
Bandar;Lampung|NER|1
Aurangabad|NER|1
Solapur|NER|1
BISHKEK|NER|1
Sohag|NER|1
Cebu|NER|1
Al-Raqqah|NER|1
Al;Raqqah|NER|1
Fortaleza|NER|1
Cotonou|NER|1
Menia|NER|1
TEGUCIGALPA|NER|1
Vijayawada|NER|1
Jodhpur|NER|1
Marseille|NER|1
Guayana|NER|1
Ciudad;Guayana|NER|1
Tanger|NER|1
Ranchi|NER|1
NOUAKCHOTT|NER|1
Arequipa|NER|1
Sakai|NER|1
Saratov|NER|1
LA;PAZ|NER|1
Padang|NER|1
Gwalior|NER|1
Jacksonville|NER|1
Jacksonville;FL|NER|1
Indianapolis|NER|1
Indianapolis;IN|NER|1
Malang|NER|1
Niigata|NER|1
Guwahati|NER|1
Chihuahua|NER|1
Chandigarh|NER|1
Zamboanga|NER|1
San;Francisco|NER|1
San;Francisco;CA|NER|1
Natal|NER|1
6th;of;October;City|NER|1
Hamamatsu|NER|1
DOHA|NER|1
JERUSALEM|NER|1
Naucalpan;de;Juárez|NER|1
Valencia|NER|1
Austin|NER|1
Austin;TX|NER|1
ATHINAI|NER|1
STOCKHOLM|NER|1
Denpasar|NER|1
Nova;Iguaçu|NER|1
Columbus|NER|1
Columbus;OH|NER|1
Hubli-Dharwad|NER|1
Hubli;Dharwad|NER|1
Guarulhos|NER|1
AMSTERDAM|NER|1
ZAGREB|NER|1
Mérida|NER|1
Port;Elizabeth|NER|1
Campo;Grande|NER|1
Zaporozhye|NER|1
Teresina|NER|1
Trujillo|NER|1
Antalya|NER|1
Kraków|NER|1
Santiago;de;los;Caballeros|NER|1
Puente;Alto|NER|1
Tartous|NER|1
Mysore|NER|1
Krasnodar|NER|1
Johannesburg|NER|1
Tiruchchirappalli|NER|1
Thiruvananthapuram|NER|1
Ad-Dammam|NER|1
Ad;Dammam|NER|1
Fort;Worth|NER|1
Fort;Worth;TX|NER|1
DUSHANBE|NER|1
Sao;Bernardo;do;Campo|NER|1
Kumamoto|NER|1
Charlotte;NC|NER|1
Lódz|NER|1
Samarinda|NER|1
Menoufia|NER|1
Lvov|NER|1
San;Luis;Potosí|NER|1
Aguascalientes|NER|1
Joao;Pessoa|NER|1
Tolyatti|NER|1
Bareilly|NER|1
Sagamihara|NER|1
Shizuoka|NER|1
Detroit|NER|1
Detroit;MI|NER|1
Bulawayo|NER|1
Saltillo|NER|1
Okayama|NER|1
NIAMEY|NER|1
Jalandhar|NER|1
Wahran;Oran|NER|1
Navi;Mumbai|NER|1
New;Bombay|NER|1
Mumbai|NER|1
Bombay|NER|1
RIGA|NER|1
TUNIS|NER|1
Sevilla|NER|1
Salem|NER|1
Kota|NER|1
PRETORIA|NER|1
Frankfurt|NER|1
Frankfurt;am;Main|NER|1
Mexicali|NER|1
Adan|NER|1
Kénitra|NER|1
Zaragoza|NER|1
Antipolo|NER|1
Guadalupe;Nuevo;León|NER|1
Guadalupe|NER|1
Acapulco;de;Juárez|NER|1
Acapulco|NER|1
Pasig|NER|1
Durban|NER|1
Aligarh|NER|1
LILONGWE|NER|1
Osasco|NER|1
Meknès|NER|1
RABAT|NER|1
CHIŞINĂU|NER|1
KISHINEV|NER|1
Diyarbakir|NER|1
Blantyre;City|NER|1
Kryvy;Rig|NER|1
Kafr-Elsheikh|NER|1
Kafr;Elsheikh|NER|1
Palermo|NER|1
Tlalnepantla|NER|1
El;Paso|NER|1
El;Paso;TX|NER|1
Bhubaneswar|NER|1
COLOMBO|NER|1
Memphis|NER|1
Memphis;TN|NER|1
Taguig|NER|1
Moradabad|NER|1
ASTANA|NER|1
Wroclaw|NER|1
Wrocław|NER|1
Izhevsk|NER|1
Cancun|NER|1
